Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
DAPEL_STRP4	DAPEL_STRP4	376	P06621_refseq_selected_blast_msa	-	368	1.6e-09	42.0	0.2	1	1	4.8e-12	2.6e-09	41.3373603820801	0.16	172	304	173	307	160	326	0.83	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRZP	DAPEL_STRZP	376	P06621_refseq_selected_blast_msa	-	368	1.9e-09	41.8	0.2	1	1	5.7e-12	3.1e-09	41.1107406616211	0.20	173	304	174	307	160	326	0.83	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRU0	DAPEL_STRU0	376	P06621_refseq_selected_blast_msa	-	368	2.0e-09	41.8	0.0	1	1	5.2e-12	2.8e-09	41.2440452575684	0.01	106	305	102	308	100	328	0.78	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACF3	DAPEL_LACF3	384	P06621_refseq_selected_blast_msa	-	368	2.0e-09	41.7	0.2	1	1	6.5e-12	3.5e-09	40.9133529663086	0.19	172	297	178	305	170	322	0.80	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRT1	DAPEL_STRT1	377	P06621_refseq_selected_blast_msa	-	368	3.6e-09	40.9	0.2	1	1	1.2e-11	6.3e-09	40.0925140380859	0.16	172	301	174	305	163	312	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRT2	DAPEL_STRT2	377	P06621_refseq_selected_blast_msa	-	368	3.6e-09	40.9	0.2	1	1	1.2e-11	6.3e-09	40.0925140380859	0.16	172	301	174	305	163	312	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRTD	DAPEL_STRTD	377	P06621_refseq_selected_blast_msa	-	368	3.7e-09	40.8	0.1	1	1	1.2e-11	6.3e-09	40.0833053588867	0.11	172	301	174	305	163	311	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRGC	DAPEL_STRGC	377	P06621_refseq_selected_blast_msa	-	368	4.3e-09	40.6	0.0	1	1	1.3e-11	7.3e-09	39.8804473876953	0.01	172	295	173	298	152	332	0.82	N-acetyldiaminopimelate deacetylase		0
AAH_ARATH	AAH_ARATH	525	P06621_refseq_selected_blast_msa	-	368	5.6e-09	40.3	0.2	1	2	0.0055	3	11.5421476364136	0.03	26	79	127	176	116	251	0.71	Allantoate deiminase		0
AAH_ARATH	AAH_ARATH	525	P06621_refseq_selected_blast_msa	-	368	5.6e-09	40.3	0.2	2	2	0.001	0.55	13.9504127502441	0.03	230	353	381	509	360	519	0.75	Allantoate deiminase		0
DAPEL_LACLS	DAPEL_LACLS	376	P06621_refseq_selected_blast_msa	-	368	5.7e-09	40.2	0.1	1	1	2.8e-11	1.5e-08	38.8499221801758	0.09	172	304	172	306	73	323	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACP2	DAPEL_BACP2	376	P06621_refseq_selected_blast_msa	-	368	5.7e-09	40.2	0.1	1	1	1.6e-11	8.5e-09	39.6642684936523	0.09	176	309	178	312	174	328	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACLM	DAPEL_LACLM	376	P06621_refseq_selected_blast_msa	-	368	5.7e-09	40.2	0.1	1	1	2.8e-11	1.5e-08	38.8499221801758	0.09	172	304	172	306	73	323	0.82	N-acetyldiaminopimelate deacetylase		0
IAP_ECOLI	IAP_ECOLI	345	P06621_refseq_selected_blast_msa	-	368	1.2e-08	39.1	0.4	1	1	5.5e-11	3.0e-08	37.8630790710449	0.08	46	148	93	190	83	201	0.85	Alkaline phosphatase isozyme conversion protein		0
DAPEL_LACLA	DAPEL_LACLA	384	P06621_refseq_selected_blast_msa	-	368	1.3e-08	39.1	0.1	1	1	4.0e-11	2.2e-08	38.3198547363281	0.12	172	305	172	307	74	321	0.76	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACVZ	DAPEL_BACVZ	374	P06621_refseq_selected_blast_msa	-	368	1.3e-08	39.1	0.2	1	1	3.3e-11	1.8e-08	38.5979804992676	0.16	175	284	176	285	172	327	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRSY	DAPEL_STRSY	375	P06621_refseq_selected_blast_msa	-	368	1.3e-08	39.0	0.1	1	1	3.7e-11	2.0e-08	38.4394035339355	0.05	172	302	173	305	100	315	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRS2	DAPEL_STRS2	375	P06621_refseq_selected_blast_msa	-	368	1.3e-08	39.0	0.1	1	1	3.7e-11	2.0e-08	38.4394035339355	0.05	172	302	173	305	100	315	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACMQ	DAPEL_BACMQ	375	P06621_refseq_selected_blast_msa	-	368	1.4e-08	38.9	0.1	1	1	4.3e-11	2.4e-08	38.205623626709	0.13	176	279	177	282	165	315	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACP3	DAPEL_LACP3	383	P06621_refseq_selected_blast_msa	-	368	1.6e-08	38.8	0.1	1	1	5.0e-11	2.7e-08	37.9900054931641	0.06	172	303	177	310	164	320	0.86	N-acetyldiaminopimelate deacetylase		0
AGAA_CORST	AGAA_CORST	400	P06621_refseq_selected_blast_msa	-	368	1.7e-08	38.7	0.4	1	1	5.3e-11	2.9e-08	37.929859161377	0.11	173	280	189	298	113	366	0.79	N(alpha)-acyl-glutamine aminoacylase	6slf_D	0
DAPEL_LACCB	DAPEL_LACCB	383	P06621_refseq_selected_blast_msa	-	368	2.0e-08	38.4	0.1	1	1	6.4e-11	3.5e-08	37.656192779541	0.05	172	303	177	310	164	320	0.85	N-acetyldiaminopimelate deacetylase		0
Y1398_STAAM	Y1398_STAAM	383	P06621_refseq_selected_blast_msa	-	368	2.6e-08	38.1	0.0	1	1	9.9e-11	5.4e-08	37.0304718017578	0.00	106	296	103	303	98	313	0.76	Uncharacterized hydrolase SAV1398		0
Y1230_STAAN	Y1230_STAAN	383	P06621_refseq_selected_blast_msa	-	368	2.6e-08	38.1	0.0	1	1	9.9e-11	5.4e-08	37.0304718017578	0.00	106	296	103	303	98	313	0.76	Uncharacterized hydrolase SA1230		0
DAPEL_BACSK	DAPEL_BACSK	374	P06621_refseq_selected_blast_msa	-	368	3.1e-08	37.8	0.0	1	1	7.2e-11	3.9e-08	37.4743003845215	0.03	175	276	175	278	102	328	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACSU	DAPEL_BACSU	374	P06621_refseq_selected_blast_msa	-	368	3.3e-08	37.7	0.2	1	1	9.0e-11	4.9e-08	37.1523666381836	0.17	175	304	176	306	171	327	0.78	N-acetyldiaminopimelate deacetylase		0
DAPEL_PEDPA	DAPEL_PEDPA	384	P06621_refseq_selected_blast_msa	-	368	3.7e-08	37.6	0.1	1	1	2.0e-10	1.1e-07	35.9959030151367	0.09	171	302	178	311	105	350	0.75	N-acetyldiaminopimelate deacetylase		0
ILL5_ORYSJ	ILL5_ORYSJ	426	P06621_refseq_selected_blast_msa	-	368	3.8e-08	37.5	1.2	1	1	1.0e-10	5.6e-08	36.9555778503418	1.16	26	343	59	379	54	406	0.78	IAA-amino acid hydrolase ILR1-like 5		0
DAPEL_BACHD	DAPEL_BACHD	371	P06621_refseq_selected_blast_msa	-	368	4.1e-08	37.4	0.0	1	1	1.0e-10	5.6e-08	36.9556770324707	0.04	175	266	175	269	149	302	0.86	N-acetyldiaminopimelate deacetylase		0
YQJN_BACSU	YQJN_BACSU	547	P06621_refseq_selected_blast_msa	-	368	4.2e-08	37.4	0.0	1	1	1.1e-07	5.9e-05	27.0318450927734	0.01	88	156	125	194	119	262	0.70	Uncharacterized protein YqjN		0
DAPEL_ENTFA	DAPEL_ENTFA	378	P06621_refseq_selected_blast_msa	-	368	4.4e-08	37.3	0.0	1	1	1.1e-10	6.0e-08	36.8724784851074	0.04	174	295	178	305	104	346	0.73	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACLD	DAPEL_BACLD	374	P06621_refseq_selected_blast_msa	-	368	4.7e-08	37.2	0.1	1	1	1.3e-10	7.1e-08	36.6312675476074	0.15	175	306	176	308	172	325	0.79	N-acetyldiaminopimelate deacetylase		0
ARGE_DICDI	ARGE_DICDI	447	P06621_refseq_selected_blast_msa	-	368	4.8e-08	37.2	0.0	1	1	1.1e-07	5.9e-05	27.0128879547119	0.01	62	205	94	243	63	250	0.72	Acetylornithine deacetylase		0
NAAA_BRASZ	NAAA_BRASZ	425	P06621_refseq_selected_blast_msa	-	368	7.4e-08	36.6	0.0	1	1	2.6e-07	0.00014	25.7842960357666	0.02	7	131	27	156	21	163	0.79	5-nitroanthranilic acid aminohydrolase	5k8n_D	0
DAPEL_GEOKA	DAPEL_GEOKA	377	P06621_refseq_selected_blast_msa	-	368	1.2e-07	35.9	0.1	1	1	2.8e-10	1.5e-07	35.547981262207	0.07	175	270	177	275	103	318	0.79	N-acetyldiaminopimelate deacetylase		0
Y588_HAEIN	Y588_HAEIN	411	P06621_refseq_selected_blast_msa	-	368	1.3e-07	35.8	0.2	1	1	2.7e-08	1.5e-05	29.0179119110107	0.12	166	366	205	405	196	407	0.82	Uncharacterized hydrolase HI_0588		0
DUG1_YEAST	DUG1_YEAST	481	P06621_refseq_selected_blast_msa	-	368	1.6e-07	35.4	0.0	1	1	1.0e-08	5.6e-06	30.3953037261963	0.00	61	150	93	188	62	236	0.76	Cys-Gly metallodipeptidase DUG1	4g1p_A	0
DAPEL_BACCR	DAPEL_BACCR	376	P06621_refseq_selected_blast_msa	-	368	1.8e-07	35.3	0.1	1	1	4.8e-10	2.6e-07	34.7793121337891	0.12	175	285	176	286	165	315	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACMK	DAPEL_BACMK	376	P06621_refseq_selected_blast_msa	-	368	2.0e-07	35.1	0.2	1	1	5.3e-10	2.9e-07	34.6138458251953	0.22	175	278	176	279	169	314	0.80	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC1	DAPEL_BACC1	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC0	DAPEL_BACC0	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACCZ	DAPEL_BACCZ	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAH	DAPEL_BACAH	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAN	DAPEL_BACAN	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAA	DAPEL_BACAA	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAC	DAPEL_BACAC	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACHK	DAPEL_BACHK	376	P06621_refseq_selected_blast_msa	-	368	2.3e-07	34.9	0.3	1	1	6.4e-10	3.5e-07	34.3594932556152	0.28	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC7	DAPEL_BACC7	376	P06621_refseq_selected_blast_msa	-	368	2.6e-07	34.8	0.2	1	1	7.1e-10	3.9e-07	34.2047576904297	0.19	175	283	176	284	166	317	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC3	DAPEL_BACC3	376	P06621_refseq_selected_blast_msa	-	368	2.7e-07	34.7	0.2	1	1	7.4e-10	4.0e-07	34.1461906433105	0.24	175	285	176	286	166	318	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC2	DAPEL_BACC2	376	P06621_refseq_selected_blast_msa	-	368	2.8e-07	34.7	0.2	1	1	7.5e-10	4.1e-07	34.1323165893555	0.24	175	267	176	271	165	313	0.82	N-acetyldiaminopimelate deacetylase		0
Y555_METJA	Y555_METJA	350	P06621_refseq_selected_blast_msa	-	368	3.0e-07	34.6	0.1	1	2	0.01	5.4	10.6833534240723	0.01	5	72	7	64	3	66	0.75	Putative aminopeptidase MJ0555		0
Y555_METJA	Y555_METJA	350	P06621_refseq_selected_blast_msa	-	368	3.0e-07	34.6	0.1	2	2	0.0021	1.1	12.9173555374146	0.04	89	141	166	215	157	241	0.84	Putative aminopeptidase MJ0555		0
DAPEL_BACCN	DAPEL_BACCN	376	P06621_refseq_selected_blast_msa	-	368	3.2e-07	34.5	0.3	1	1	8.8e-10	4.8e-07	33.8992347717285	0.28	175	268	176	272	167	314	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_EXIS2	DAPEL_EXIS2	370	P06621_refseq_selected_blast_msa	-	368	3.7e-07	34.3	0.0	1	1	9.3e-10	5.0e-07	33.8281898498535	0.00	143	313	139	313	98	337	0.70	N-acetyldiaminopimelate deacetylase		0
DAPEL_GEOSW	DAPEL_GEOSW	376	P06621_refseq_selected_blast_msa	-	368	3.8e-07	34.2	0.0	1	1	9.3e-10	5.0e-07	33.8244781494141	0.01	175	269	177	274	103	311	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC4	DAPEL_BACC4	376	P06621_refseq_selected_blast_msa	-	368	4.1e-07	34.1	0.2	1	1	1.1e-09	6.0e-07	33.5756607055664	0.16	175	267	176	271	165	311	0.83	N-acetyldiaminopimelate deacetylase		0
UAH_ORYSJ	UAH_ORYSJ	484	P06621_refseq_selected_blast_msa	-	368	4.5e-07	34.0	0.0	1	2	0.015	7.9	10.1434898376465	0.01	96	135	156	195	155	211	0.88	Ureidoglycolate hydrolase		0
UAH_ORYSJ	UAH_ORYSJ	484	P06621_refseq_selected_blast_msa	-	368	4.5e-07	34.0	0.0	2	2	4.8e-06	0.0026	21.5994243621826	0.05	166	368	277	481	268	481	0.75	Ureidoglycolate hydrolase		0
YHFE_BACSU	YHFE_BACSU	346	P06621_refseq_selected_blast_msa	-	368	5.3e-07	33.8	0.1	1	1	8.8e-05	0.048	17.4570751190186	0.04	2	73	8	71	7	78	0.82	Putative aminopeptidase YhfE		0
DAPEL_BACCQ	DAPEL_BACCQ	376	P06621_refseq_selected_blast_msa	-	368	6.7e-07	33.4	0.1	1	1	1.9e-09	1.0e-06	32.8311958312988	0.14	175	280	176	281	166	317	0.79	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACRD	DAPEL_LACRD	381	P06621_refseq_selected_blast_msa	-	368	8.4e-07	33.1	0.0	1	1	3.9e-09	2.1e-06	31.7766227722168	0.00	172	298	178	306	165	346	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACRJ	DAPEL_LACRJ	381	P06621_refseq_selected_blast_msa	-	368	8.4e-07	33.1	0.0	1	1	3.9e-09	2.1e-06	31.7766227722168	0.00	172	298	178	306	165	346	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACAC	DAPEL_LACAC	383	P06621_refseq_selected_blast_msa	-	368	8.9e-07	33.0	0.0	1	1	3.7e-09	2.0e-06	31.8582725524902	0.00	172	290	180	300	167	357	0.80	N-acetyldiaminopimelate deacetylase		0
APX_STRGG	APX_STRGG	445	P06621_refseq_selected_blast_msa	-	368	1.9e-06	31.9	0.0	1	1	1.2e-07	6.6e-05	26.8564033508301	0.01	19	145	77	188	58	198	0.91	Aminopeptidase S	1qq9_A	0
DAPEL_LACS1	DAPEL_LACS1	381	P06621_refseq_selected_blast_msa	-	368	2.0e-06	31.8	0.0	1	1	7.4e-09	4.0e-06	30.8545436859131	0.01	172	298	175	306	102	325	0.65	N-acetyldiaminopimelate deacetylase		0
DAPEL_GEOTN	DAPEL_GEOTN	377	P06621_refseq_selected_blast_msa	-	368	2.6e-06	31.5	0.1	1	1	5.8e-09	3.2e-06	31.2037334442139	0.07	175	269	177	274	103	311	0.83	N-acetyldiaminopimelate deacetylase		0
UAH_ARATH	UAH_ARATH	476	P06621_refseq_selected_blast_msa	-	368	2.8e-06	31.4	0.0	1	1	2.7e-06	0.0015	22.4227714538574	0.03	164	366	267	471	260	473	0.75	Ureidoglycolate hydrolase	4pxc_A	0
LAP1_ASPCL	LAP1_ASPCL	388	P06621_refseq_selected_blast_msa	-	368	4.1e-06	30.8	0.1	1	1	2.3e-08	1.3e-05	29.2088184356689	0.09	10	150	132	262	127	293	0.84	Leucine aminopeptidase 1		0
YHAA_BACSU	YHAA_BACSU	396	P06621_refseq_selected_blast_msa	-	368	4.2e-06	30.8	0.0	1	1	1.6e-08	9.0e-06	29.7154960632324	0.06	105	321	115	340	102	364	0.77	Putative amidohydrolase YhaA		0
AMPX_VIBPR	AMPX_VIBPR	504	P06621_refseq_selected_blast_msa	-	368	4.5e-06	30.7	0.0	1	1	1.4e-08	7.5e-06	29.9642696380615	0.01	38	150	170	274	137	291	0.74	Bacterial leucyl aminopeptidase	3b3v_A	0
LAP1_PENRW	LAP1_PENRW	385	P06621_refseq_selected_blast_msa	-	368	6.4e-06	30.2	0.1	1	1	4.0e-08	2.2e-05	28.4422702789307	0.05	11	153	130	262	124	278	0.86	Leucine aminopeptidase 1		0
LIE1_STREX	LIE1_STREX	438	P06621_refseq_selected_blast_msa	-	368	7.0e-06	30.1	0.0	1	1	5.8e-07	0.00032	24.615478515625	0.01	18	147	71	185	55	194	0.90	Leupeptin-inactivating enzyme 1		0
DAPEL_ANOFW	DAPEL_ANOFW	378	P06621_refseq_selected_blast_msa	-	368	7.1e-06	30.1	0.1	1	1	1.8e-08	1.0e-05	29.5641613006592	0.09	176	269	173	269	148	316	0.83	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISIV	DAPEL_LISIV	372	P06621_refseq_selected_blast_msa	-	368	1.3e-05	29.2	0.0	1	1	3.9e-08	2.1e-05	28.4864749908447	0.01	176	291	177	294	173	320	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACH4	DAPEL_LACH4	384	P06621_refseq_selected_blast_msa	-	368	1.4e-05	29.1	0.0	1	1	5.6e-08	3.1e-05	27.9621753692627	0.00	173	298	181	308	172	356	0.81	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMF	DAPEL_LISMF	371	P06621_refseq_selected_blast_msa	-	368	1.4e-05	29.0	0.0	1	1	4.3e-08	2.4e-05	28.334056854248	0.01	176	287	176	289	172	309	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMC	DAPEL_LISMC	371	P06621_refseq_selected_blast_msa	-	368	1.4e-05	29.0	0.0	1	1	4.3e-08	2.4e-05	28.334056854248	0.01	176	287	176	289	172	309	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMO	DAPEL_LISMO	371	P06621_refseq_selected_blast_msa	-	368	1.6e-05	28.9	0.0	1	1	4.4e-08	2.4e-05	28.3083248138428	0.01	176	287	176	289	172	310	0.82	N-acetyldiaminopimelate deacetylase		0
CBPQ_BOVIN	CBPQ_BOVIN	472	P06621_refseq_selected_blast_msa	-	368	1.9e-05	28.6	0.0	1	1	1.5e-07	8.3e-05	26.5300540924072	0.01	94	159	297	363	292	369	0.91	Carboxypeptidase Q		0
DAPEL_LISW6	DAPEL_LISW6	371	P06621_refseq_selected_blast_msa	-	368	2.2e-05	28.4	0.0	1	1	6.5e-08	3.5e-05	27.7504653930664	0.00	176	289	176	291	172	315	0.82	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMH	DAPEL_LISMH	371	P06621_refseq_selected_blast_msa	-	368	2.3e-05	28.4	0.0	1	1	7.0e-08	3.8e-05	27.6490421295166	0.01	176	287	176	289	172	310	0.82	N-acetyldiaminopimelate deacetylase		0
LAP1_ASPOR	LAP1_ASPOR	387	P06621_refseq_selected_blast_msa	-	368	2.7e-05	28.1	0.1	1	1	1.5e-07	8.1e-05	26.559591293335	0.09	11	173	132	287	126	295	0.79	Leucine aminopeptidase 1		0
LAP1_ASPFN	LAP1_ASPFN	387	P06621_refseq_selected_blast_msa	-	368	2.7e-05	28.1	0.1	1	1	1.5e-07	8.1e-05	26.559591293335	0.09	11	173	132	287	126	295	0.79	Leucine aminopeptidase 1		0
DAPEL_LISIN	DAPEL_LISIN	371	P06621_refseq_selected_blast_msa	-	368	3.0e-05	28.0	0.0	1	1	8.9e-08	4.8e-05	27.3026752471924	0.01	176	287	176	289	172	310	0.82	N-acetyldiaminopimelate deacetylase		0
LAPA_ASPOR	LAPA_ASPOR	377	P06621_refseq_selected_blast_msa	-	368	4.1e-05	27.5	0.0	1	1	1.4e-07	7.8e-05	26.6280536651611	0.02	37	152	145	252	125	271	0.80	Leucine aminopeptidase A	7oez_A	0
CBPQ_MOUSE	CBPQ_MOUSE	470	P06621_refseq_selected_blast_msa	-	368	4.4e-05	27.4	0.0	1	1	3.9e-07	0.00021	25.1917934417725	0.01	93	161	294	363	289	370	0.91	Carboxypeptidase Q		0
AMP_HUNTH	AMP_HUNTH	330	P06621_refseq_selected_blast_msa	-	368	5.0e-05	27.3	0.2	1	1	0.0003	0.16	15.7134714126587	0.04	98	143	167	208	157	231	0.85	Putative aminopeptidase		0
CBPQ_RAT	CBPQ_RAT	472	P06621_refseq_selected_blast_msa	-	368	6.9e-05	26.8	0.0	1	1	3.4e-07	0.00019	25.3828201293945	0.01	93	161	296	365	291	383	0.90	Carboxypeptidase Q		0
ERMP1_MOUSE	ERMP1_MOUSE	898	P06621_refseq_selected_blast_msa	-	368	7.3e-05	26.7	0.0	1	1	3.0e-07	0.00017	25.5492477416992	0.00	89	170	201	284	198	295	0.91	Endoplasmic reticulum metallopeptidase 1		0
ERMP1_RAT	ERMP1_RAT	898	P06621_refseq_selected_blast_msa	-	368	7.4e-05	26.7	0.0	1	1	2.3e-07	0.00013	25.9239501953125	0.00	89	170	201	284	198	295	0.91	Endoplasmic reticulum metallopeptidase 1		0
AMAA_GEOSE	AMAA_GEOSE	370	P06621_refseq_selected_blast_msa	-	368	7.8e-05	26.6	0.0	1	1	2.4e-07	0.00013	25.8625526428223	0.01	175	284	187	300	108	324	0.76	N-acyl-L-amino acid amidohydrolase		0
YSDC_BACSU	YSDC_BACSU	361	P06621_refseq_selected_blast_msa	-	368	8.4e-05	26.5	0.8	1	1	0.0047	2.6	11.7545948028564	0.15	292	368	273	350	262	350	0.88	Putative aminopeptidase YsdC	1vhe_A	0
LAP1_NEOFI	LAP1_NEOFI	388	P06621_refseq_selected_blast_msa	-	368	9.8e-05	26.3	0.0	1	1	6.4e-07	0.00035	24.482795715332	0.01	11	147	133	259	127	265	0.84	Leucine aminopeptidase 1		0
LAP1_ASPFC	LAP1_ASPFC	388	P06621_refseq_selected_blast_msa	-	368	0.00012	26.0	0.0	1	1	8.2e-07	0.00044	24.1371192932129	0.01	12	148	134	260	128	265	0.83	Leucine aminopeptidase 1		0
LAP1_ASPFU	LAP1_ASPFU	388	P06621_refseq_selected_blast_msa	-	368	0.00012	26.0	0.0	1	1	8.2e-07	0.00044	24.1371192932129	0.01	12	148	134	260	128	265	0.83	Leucine aminopeptidase 1		0
LAP1_ASPFM	LAP1_ASPFM	388	P06621_refseq_selected_blast_msa	-	368	0.00012	26.0	0.0	1	1	8.2e-07	0.00044	24.1371192932129	0.01	12	148	134	260	128	265	0.83	Leucine aminopeptidase 1		0
DAPEL_OCEIH	DAPEL_OCEIH	371	P06621_refseq_selected_blast_msa	-	368	0.00012	26.0	0.0	1	1	4.1e-07	0.00023	25.1063690185547	0.01	107	290	102	294	99	322	0.65	N-acetyldiaminopimelate deacetylase		0
ROCB_BACSU	ROCB_BACSU	566	P06621_refseq_selected_blast_msa	-	368	0.00012	26.0	0.0	1	1	4.6e-06	0.0025	21.6785087585449	0.01	88	146	133	191	128	197	0.90	Protein RocB		0
ILL6_ORYSJ	ILL6_ORYSJ	510	P06621_refseq_selected_blast_msa	-	368	0.00014	25.8	3.0	1	1	5.2e-07	0.00028	24.7875270843506	2.96	104	326	204	438	128	459	0.75	IAA-amino acid hydrolase ILR1-like 6		0
DAPEL_LACPL	DAPEL_LACPL	384	P06621_refseq_selected_blast_msa	-	368	0.00015	25.7	0.5	1	1	5.9e-07	0.00032	24.5911121368408	0.53	172	297	179	306	106	323	0.77	N-acetyldiaminopimelate deacetylase		0
LIE2_STREX	LIE2_STREX	1090	P06621_refseq_selected_blast_msa	-	368	0.00018	25.4	0.0	1	1	4.3e-06	0.0024	21.7505569458008	0.00	19	152	657	775	639	780	0.89	Leupeptin-inactivating enzyme 2		0
ERMP1_XENLA	ERMP1_XENLA	876	P06621_refseq_selected_blast_msa	-	368	0.00018	25.4	0.0	1	1	9.0e-07	0.00049	23.9975051879883	0.02	89	171	180	264	156	279	0.90	Endoplasmic reticulum metallopeptidase 1		0
ILL3_ARATH	ILL3_ARATH	428	P06621_refseq_selected_blast_msa	-	368	0.00025	25.0	0.0	1	1	6.7e-07	0.00036	24.4292602539062	0.00	105	308	134	348	57	389	0.76	IAA-amino acid hydrolase ILR1-like 3		0
ERMP1_HUMAN	ERMP1_HUMAN	904	P06621_refseq_selected_blast_msa	-	368	0.00027	24.9	0.0	1	1	8.4e-07	0.00046	24.0971088409424	0.00	89	170	207	290	203	301	0.91	Endoplasmic reticulum metallopeptidase 1		0
CBPS_YEAST	CBPS_YEAST	576	P06621_refseq_selected_blast_msa	-	368	0.00028	24.8	0.0	1	1	0.00018	0.099	16.4161987304688	0.00	53	136	149	242	121	255	0.74	Carboxypeptidase S		0
ILL6_ARATH	ILL6_ARATH	464	P06621_refseq_selected_blast_msa	-	368	0.0003	24.7	0.0	1	1	1.1e-06	0.0006	23.7160186767578	0.01	105	361	182	451	176	458	0.76	IAA-amino acid hydrolase ILR1-like 6		0
LAP1_PYRTT	LAP1_PYRTT	389	P06621_refseq_selected_blast_msa	-	368	0.0003	24.7	0.0	1	1	2.1e-06	0.0012	22.770450592041	0.04	26	152	143	264	133	285	0.76	Leucine aminopeptidase 1		0
CBPS2_YEAST	CBPS2_YEAST	581	P06621_refseq_selected_blast_msa	-	368	0.00037	24.4	0.4	1	1	0.00099	0.54	13.9864721298218	0.00	53	137	151	245	126	255	0.78	Putative carboxypeptidase YOL153C		0
LAP1_ASPNC	LAP1_ASPNC	391	P06621_refseq_selected_blast_msa	-	368	0.0004	24.3	0.0	1	1	2.2e-06	0.0012	22.7423343658447	0.03	24	151	146	266	134	297	0.80	Leucine aminopeptidase 1		0
DAPEL_BREBN	DAPEL_BREBN	377	P06621_refseq_selected_blast_msa	-	368	0.00052	23.9	0.0	1	1	1.2e-06	0.00067	23.5456523895264	0.00	175	281	176	284	99	324	0.80	N-acetyldiaminopimelate deacetylase		0
CBPQ_HUMAN	CBPQ_HUMAN	472	P06621_refseq_selected_blast_msa	-	368	0.00056	23.8	0.0	1	1	1.3e-05	0.007	20.1912040710449	0.01	94	159	297	363	292	372	0.84	Carboxypeptidase Q		0
